# cjxl v0.12.0, generated 2026-02-18
corpus,image,width,height,distance,effort,size_bytes,ssimulacra2,butteraugli,enc_wall_s,enc_user_s,enc_sys_s
cid22,5458393,512,512,3.0,5,39691,76.81963520,3.1421787739,0.03,0.03,0.10
cid22,5458393,512,512,3.0,6,39894,76.84951541,3.0055468082,0.05,0.10,0.09
cid22,5458393,512,512,3.0,7,40023,76.95150822,3.0057227612,0.06,0.12,0.11
cid22,5458393,512,512,3.0,8,36809,75.33871009,3.0719616413,0.35,0.31,0.27
cid22,5458393,512,512,4.0,5,32124,72.60138025,3.9111700058,0.04,0.05,0.07
cid22,5458393,512,512,4.0,6,32805,72.61378796,3.8050901890,0.05,0.11,0.08
cid22,5458393,512,512,4.0,7,32858,72.54532586,4.1184773445,0.07,0.14,0.10
cid22,5458393,512,512,4.0,8,29909,70.46157119,4.5042438507,0.35,0.32,0.24
cid22,5458393,512,512,5.0,5,26541,67.16412580,5.0710487366,0.03,0.07,0.05
cid22,5458393,512,512,5.0,6,26670,67.32072787,5.0349178314,0.05,0.12,0.05
cid22,5458393,512,512,5.0,7,26763,67.61698012,5.0343813896,0.06,0.14,0.09
cid22,5458393,512,512,5.0,8,24200,65.13948234,4.9919672012,0.32,0.27,0.26
cid22,6078297,512,512,0.25,5,97549,94.99991170,0.3594389856,0.03,0.05,0.08
cid22,6078297,512,512,0.25,6,97447,95.03623659,0.3594278097,0.04,0.10,0.06
cid22,6078297,512,512,0.25,7,97445,94.98282746,0.3589241803,0.04,0.10,0.06
cid22,6078297,512,512,0.25,8,98047,94.95446603,0.3030267954,0.29,0.21,0.25
cid22,6078297,512,512,0.5,5,63800,93.26178635,0.7675334811,0.03,0.01,0.12
cid22,6078297,512,512,0.5,6,63406,93.20102570,0.7599530220,0.03,0.02,0.13
cid22,6078297,512,512,0.5,7,63465,93.21664714,0.7599779963,0.04,0.06,0.11
cid22,6078297,512,512,0.5,8,62245,93.27709459,0.5929153562,0.30,0.29,0.17
cid22,6078297,512,512,1.0,5,36192,90.07503288,1.0982522964,0.03,0.04,0.09
cid22,6078297,512,512,1.0,6,36606,90.05742200,1.1373968124,0.05,0.11,0.06
cid22,6078297,512,512,1.0,7,36604,90.13345336,1.1266322136,0.05,0.10,0.09
cid22,6078297,512,512,1.0,8,34697,89.69056369,1.1129655838,0.30,0.27,0.19
cid22,6078297,512,512,1.5,5,27983,86.69553511,1.4599703550,0.03,0.06,0.06
cid22,6078297,512,512,1.5,6,28320,86.96853384,1.4370220900,0.05,0.09,0.09
cid22,6078297,512,512,1.5,7,28332,86.86132443,1.4616783857,0.05,0.09,0.10
cid22,6078297,512,512,1.5,8,26826,86.41813388,1.4881893396,0.30,0.36,0.12
cid22,6078297,512,512,2.0,5,23152,83.55330909,1.8493986130,0.03,0.10,0.03
cid22,6078297,512,512,2.0,6,23753,83.91659294,1.7758274078,0.05,0.08,0.10
cid22,6078297,512,512,2.0,7,23756,83.95685382,1.7812943459,0.05,0.02,0.16
cid22,6078297,512,512,2.0,8,22211,82.73904870,1.8587505817,0.30,0.25,0.22
cid22,6078297,512,512,2.5,5,19720,80.15140512,2.2152371407,0.03,0.06,0.06
cid22,6078297,512,512,2.5,6,20402,80.72978716,2.2706422806,0.05,0.13,0.05
cid22,6078297,512,512,2.5,7,20380,80.68981953,2.2803797722,0.05,0.12,0.07
cid22,6078297,512,512,2.5,8,18904,79.25401722,2.5965399742,0.31,0.28,0.21
cid22,6078297,512,512,3.0,5,17234,77.24268222,2.5907804966,0.04,0.09,0.04
cid22,6078297,512,512,3.0,6,17895,77.94302342,2.6334712505,0.05,0.09,0.09
cid22,6078297,512,512,3.0,7,17937,77.94062957,2.6334712505,0.06,0.14,0.08
cid22,6078297,512,512,3.0,8,16640,75.90561884,2.6709761620,0.31,0.33,0.22
cid22,6078297,512,512,4.0,5,14078,68.46091156,3.6410398483,0.03,0.04,0.10
cid22,6078297,512,512,4.0,6,14781,71.74729172,3.4821240902,0.05,0.04,0.13
cid22,6078297,512,512,4.0,7,14843,71.91686585,3.4812867641,0.06,0.13,0.09
cid22,6078297,512,512,4.0,8,13757,69.41785335,3.2343351841,0.31,0.27,0.26
cid22,6078297,512,512,5.0,5,12449,62.03417529,3.8112263680,0.04,0.09,0.04
cid22,6078297,512,512,5.0,6,12913,66.59939328,3.8435714245,0.04,0.05,0.10
cid22,6078297,512,512,5.0,7,12912,66.67690752,3.8435714245,0.06,0.10,0.11
cid22,6078297,512,512,5.0,8,11718,63.28530211,4.7195353508,0.30,0.22,0.27
cid22,6292444,512,512,0.25,5,102617,94.09207450,0.5041915178,0.03,0.09,0.03
cid22,6292444,512,512,0.25,6,101892,94.05497385,0.5053868294,0.04,0.09,0.07
cid22,6292444,512,512,0.25,7,101378,93.92448443,0.5071597099,0.06,0.10,0.06
cid22,6292444,512,512,0.25,8,100827,94.13813775,0.3651234508,0.31,0.31,0.16
cid22,6292444,512,512,0.5,5,70528,92.57173259,0.7029318213,0.04,0.03,0.11
cid22,6292444,512,512,0.5,6,70009,92.55978544,0.7029139996,0.04,0.11,0.03
cid22,6292444,512,512,0.5,7,69346,92.66270316,0.7014674544,0.06,0.04,0.11
cid22,6292444,512,512,0.5,8,67395,92.71055569,0.6203514934,0.32,0.22,0.26
cid22,6292444,512,512,1.0,5,41840,89.40491511,1.1045147181,0.03,0.02,0.11
cid22,6292444,512,512,1.0,6,41646,89.33071990,1.0204178095,0.05,0.06,0.12
cid22,6292444,512,512,1.0,7,41594,89.34950113,1.0803505182,0.07,0.12,0.07
cid22,6292444,512,512,1.0,8,39927,89.27004303,1.1284657717,0.32,0.25,0.21
cid22,6292444,512,512,1.5,5,32044,86.67018165,1.5551486015,0.03,0.04,0.07
cid22,6292444,512,512,1.5,6,32107,86.70823199,1.6412340403,0.05,0.02,0.15
cid22,6292444,512,512,1.5,7,32093,86.76381640,1.6415109634,0.07,0.03,0.15
cid22,6292444,512,512,1.5,8,30603,86.47967267,1.6841940880,0.32,0.32,0.17
cid22,6292444,512,512,2.0,5,26359,83.73884603,1.9578049183,0.03,0.01,0.13
cid22,6292444,512,512,2.0,6,26600,83.33053650,1.7948501110,0.05,0.09,0.07
cid22,6292444,512,512,2.0,7,26621,83.27813335,1.7796998024,0.07,0.02,0.16
cid22,6292444,512,512,2.0,8,25077,82.58580616,2.3212380409,0.32,0.31,0.18
cid22,6292444,512,512,2.5,5,22507,81.19318211,2.5981371403,0.03,0.06,0.06
cid22,6292444,512,512,2.5,6,23019,81.74971930,2.7111337185,0.05,0.08,0.08
cid22,6292444,512,512,2.5,7,22990,81.63080546,2.7107362747,0.07,0.12,0.06
cid22,6292444,512,512,2.5,8,21443,80.52189759,2.2375812531,0.32,0.35,0.13
cid22,6292444,512,512,3.0,5,20056,78.89238652,3.0350351334,0.03,0.01,0.11
cid22,6292444,512,512,3.0,6,20568,79.37409057,2.8099198341,0.05,0.10,0.09
cid22,6292444,512,512,3.0,7,20690,79.34677421,2.8402428627,0.07,0.04,0.17
cid22,6292444,512,512,3.0,8,19342,77.71959321,2.9705891609,0.30,0.23,0.26
cid22,6292444,512,512,4.0,5,16309,73.56316593,3.3955011368,0.03,0.02,0.09
cid22,6292444,512,512,4.0,6,17075,74.70129576,3.1260504723,0.04,0.05,0.12
cid22,6292444,512,512,4.0,7,17161,74.68539264,3.1258602142,0.08,0.15,0.06
cid22,6292444,512,512,4.0,8,15855,72.73632402,4.2018122673,0.31,0.27,0.25
cid22,6292444,512,512,5.0,5,14107,68.61433939,4.5508337021,0.03,0.05,0.08
cid22,6292444,512,512,5.0,6,14537,70.18923646,4.2124223709,0.04,0.06,0.09
cid22,6292444,512,512,5.0,7,14612,70.03724451,4.2126255035,0.07,0.10,0.11
cid22,6292444,512,512,5.0,8,13519,68.18237201,4.3364114761,0.30,0.28,0.20
cid22,70497,512,512,0.25,5,118637,93.74116877,0.6194608808,0.03,0.02,0.11
cid22,70497,512,512,0.25,6,118253,93.80293628,0.6191241145,0.03,0.12,0.02
cid22,70497,512,512,0.25,7,118432,94.00088859,0.6171615124,0.04,0.11,0.05
cid22,70497,512,512,0.25,8,129336,94.29017307,0.3839983046,0.28,0.30,0.14
cid22,70497,512,512,0.5,5,74017,91.48577718,0.8679952621,0.03,0.05,0.07
cid22,70497,512,512,0.5,6,73785,91.43261762,0.8679606915,0.03,0.11,0.03
cid22,70497,512,512,0.5,7,73927,91.36593179,0.8658598661,0.03,0.07,0.07
cid22,70497,512,512,0.5,8,76934,91.89899516,0.6899453402,0.27,0.24,0.18
cid22,70497,512,512,1.0,5,42856,87.40555334,1.3675905466,0.03,0.05,0.06
cid22,70497,512,512,1.0,6,43262,87.30331655,1.3677015305,0.04,0.14,0.04
cid22,70497,512,512,1.0,7,43254,87.48320817,1.3749399185,0.04,0.04,0.13
cid22,70497,512,512,1.0,8,42649,87.55065511,1.1671143770,0.28,0.22,0.22
cid22,70497,512,512,1.5,5,32216,83.16262840,1.8047171831,0.03,0.10,0.02
cid22,70497,512,512,1.5,6,32717,83.43490415,1.7874845266,0.04,0.10,0.07
cid22,70497,512,512,1.5,7,32473,83.42510558,1.7880394459,0.04,0.02,0.14
cid22,70497,512,512,1.5,8,31548,83.34581227,1.6931622028,0.29,0.24,0.22
cid22,70497,512,512,2.0,5,25507,79.06161500,2.4412758350,0.03,0.04,0.09
cid22,70497,512,512,2.0,6,25982,79.03482944,2.3751459122,0.05,0.02,0.14
cid22,70497,512,512,2.0,7,25889,79.20052395,2.3632655144,0.04,0.13,0.04
cid22,70497,512,512,2.0,8,25016,79.15497341,2.3753926754,0.27,0.19,0.25
cid22,70497,512,512,2.5,5,21118,75.49024989,2.7038455009,0.03,0.03,0.08
cid22,70497,512,512,2.5,6,21681,75.95950794,2.8128399849,0.04,0.06,0.10
cid22,70497,512,512,2.5,7,21627,75.81521169,2.7588829994,0.04,0.02,0.14
cid22,70497,512,512,2.5,8,20633,75.43759669,2.8563296795,0.28,0.26,0.19
cid22,70497,512,512,3.0,5,18381,72.67602433,3.2369258404,0.03,0.02,0.09
cid22,70497,512,512,3.0,6,18966,72.87964659,3.3095633984,0.04,0.05,0.11
cid22,70497,512,512,3.0,7,18955,72.99528655,3.2880897522,0.05,0.03,0.15
cid22,70497,512,512,3.0,8,17996,72.04646426,3.0494520664,0.28,0.23,0.25
cid22,70497,512,512,4.0,5,14674,65.59903351,3.9020016193,0.03,0.01,0.11
cid22,70497,512,512,4.0,6,15413,67.70237254,3.7887780666,0.05,0.06,0.11
cid22,70497,512,512,4.0,7,15437,67.57999850,3.7816476822,0.05,0.01,0.19
cid22,70497,512,512,4.0,8,14331,66.04051259,4.0689406395,0.28,0.27,0.21
cid22,70497,512,512,5.0,5,12644,60.32645148,5.0354900360,0.03,0.02,0.10
cid22,70497,512,512,5.0,6,13137,62.84623449,5.0566720963,0.04,0.09,0.06
cid22,70497,512,512,5.0,7,13150,62.57212148,5.0740461349,0.05,0.02,0.17
cid22,70497,512,512,5.0,8,12222,60.76625732,4.9363837242,0.28,0.32,0.14
cid22,7062219,512,512,0.25,5,164595,94.07859327,0.5605961680,0.04,0.03,0.09
cid22,7062219,512,512,0.25,6,162596,94.22366501,0.5596930981,0.04,0.12,0.03
cid22,7062219,512,512,0.25,7,162610,94.09216303,0.5574081540,0.04,0.12,0.06
cid22,7062219,512,512,0.25,8,160209,94.22818687,0.3779008389,0.27,0.25,0.19
cid22,7062219,512,512,0.5,5,115608,91.33681948,1.0019724369,0.03,0.07,0.05
cid22,7062219,512,512,0.5,6,114211,91.40316196,0.9959371090,0.03,0.11,0.03
cid22,7062219,512,512,0.5,7,114165,91.24648215,0.9786348343,0.04,0.10,0.07
cid22,7062219,512,512,0.5,8,111651,91.23418063,0.7527872324,0.30,0.32,0.15
cid22,7062219,512,512,1.0,5,73735,86.33746009,1.2319384813,0.03,0.11,0.01
cid22,7062219,512,512,1.0,6,72615,86.30771520,1.1979658604,0.05,0.10,0.08
cid22,7062219,512,512,1.0,7,72741,86.28497480,1.2574650049,0.05,0.14,0.06
cid22,7062219,512,512,1.0,8,69184,85.79454753,1.3959573507,0.30,0.24,0.27
cid22,7062219,512,512,1.5,5,55847,81.50882997,1.7358646393,0.04,0.06,0.08
cid22,7062219,512,512,1.5,6,55523,81.75439759,1.7299710512,0.05,0.11,0.07
cid22,7062219,512,512,1.5,7,55405,81.58860565,1.7934845686,0.05,0.07,0.11
cid22,7062219,512,512,1.5,8,52339,81.05598035,1.8746637106,0.30,0.21,0.28
cid22,7062219,512,512,2.0,5,44941,77.45770234,2.4108006954,0.03,0.03,0.10
cid22,7062219,512,512,2.0,6,45068,77.70899102,2.3831310272,0.05,0.07,0.11
cid22,7062219,512,512,2.0,7,45023,77.70297335,2.3831107616,0.05,0.03,0.16
cid22,7062219,512,512,2.0,8,42015,76.21224184,2.3320937157,0.30,0.28,0.20
cid22,7062219,512,512,2.5,5,37848,73.65430522,2.6732134819,0.03,0.10,0.02
cid22,7062219,512,512,2.5,6,38008,74.25653991,2.7307071686,0.05,0.14,0.04
cid22,7062219,512,512,2.5,7,38064,73.98027422,2.5797052383,0.05,0.14,0.04
cid22,7062219,512,512,2.5,8,35209,72.21994412,2.7734222412,0.30,0.29,0.18
cid22,7062219,512,512,3.0,5,33324,70.24258897,3.0284025669,0.04,0.08,0.05
cid22,7062219,512,512,3.0,6,33792,71.03786418,2.9410996437,0.05,0.11,0.08
cid22,7062219,512,512,3.0,7,33826,70.67652748,2.9402778149,0.07,0.05,0.19
cid22,7062219,512,512,3.0,8,31221,68.45954318,3.1795010567,0.32,0.36,0.19
cid22,7062219,512,512,4.0,5,26240,62.98611779,3.8632521629,0.03,0.04,0.09
cid22,7062219,512,512,4.0,6,27089,64.58899509,3.8526630402,0.05,0.11,0.06
cid22,7062219,512,512,4.0,7,27144,65.16084196,3.8526837826,0.07,0.14,0.09
cid22,7062219,512,512,4.0,8,24875,62.62715635,3.8208370209,0.32,0.30,0.24
cid22,7062219,512,512,5.0,5,22292,57.89460371,4.7978315353,0.03,0.03,0.09
cid22,7062219,512,512,5.0,6,22712,60.18512005,4.8776531219,0.05,0.13,0.06
cid22,7062219,512,512,5.0,7,22786,60.24604644,4.6415772438,0.06,0.04,0.18
cid22,7062219,512,512,5.0,8,20793,57.34541265,4.6435632706,0.32,0.29,0.25
cid22,7552578,512,512,0.25,5,59239,92.91396922,0.3797701597,0.03,0.03,0.09
cid22,7552578,512,512,0.25,6,58062,92.87599355,0.3790849447,0.03,0.02,0.13
cid22,7552578,512,512,0.25,7,58286,92.86631429,0.3790847063,0.05,0.04,0.13
cid22,7552578,512,512,0.25,8,59254,92.97119041,0.4026665092,0.32,0.26,0.20
cid22,7552578,512,512,0.5,5,37646,91.68757487,0.6503856182,0.03,0.06,0.08
cid22,7552578,512,512,0.5,6,37011,91.60398987,0.6275677681,0.03,0.06,0.07
cid22,7552578,512,512,0.5,7,36914,91.63848778,0.6279604435,0.05,0.06,0.10
cid22,7552578,512,512,0.5,8,36765,91.50386542,0.6011411548,0.29,0.25,0.18
cid22,7552578,512,512,1.0,5,21083,88.46059878,1.1853090525,0.03,0.01,0.11
cid22,7552578,512,512,1.0,6,21124,88.62700529,1.2018654346,0.05,0.04,0.15
cid22,7552578,512,512,1.0,7,21075,88.66513895,1.2143918276,0.07,0.13,0.06
cid22,7552578,512,512,1.0,8,20126,88.45401216,1.1550432444,0.31,0.27,0.20
cid22,7552578,512,512,1.5,5,15868,86.12663595,1.4494665861,0.03,0.02,0.09
cid22,7552578,512,512,1.5,6,16037,86.29882070,1.4992032051,0.05,0.07,0.11
cid22,7552578,512,512,1.5,7,16036,86.33755810,1.4614002705,0.06,0.07,0.11
cid22,7552578,512,512,1.5,8,15094,85.61137216,1.4539458752,0.33,0.23,0.25
cid22,7552578,512,512,2.0,5,12672,83.81784344,1.8962771893,0.03,0.03,0.10
cid22,7552578,512,512,2.0,6,13122,83.91992256,1.8875353336,0.05,0.05,0.11
cid22,7552578,512,512,2.0,7,13062,83.99819920,1.8875203133,0.07,0.13,0.05
cid22,7552578,512,512,2.0,8,12149,83.34507706,1.9337691069,0.32,0.31,0.17
cid22,7552578,512,512,2.5,5,10607,81.32431419,2.5449891090,0.03,0.11,0.03
cid22,7552578,512,512,2.5,6,11070,81.63471007,2.3708031178,0.05,0.06,0.10
cid22,7552578,512,512,2.5,7,11112,81.65417765,2.2743704319,0.07,0.04,0.14
cid22,7552578,512,512,2.5,8,10312,80.74057136,2.2705998421,0.32,0.27,0.21
cid22,7552578,512,512,3.0,5,9280,78.74393979,2.4400110245,0.03,0.07,0.05
cid22,7552578,512,512,3.0,6,9807,78.97092662,2.4436926842,0.05,0.10,0.07
cid22,7552578,512,512,3.0,7,9832,79.11960475,2.4438066483,0.09,0.10,0.16
cid22,7552578,512,512,3.0,8,9222,77.83357603,2.8571591377,0.31,0.35,0.18
cid22,7552578,512,512,4.0,5,7673,74.37641769,2.8588137627,0.03,0.03,0.10
cid22,7552578,512,512,4.0,6,8216,75.20104636,3.0078163147,0.05,0.08,0.09
cid22,7552578,512,512,4.0,7,8305,75.28403184,3.0078163147,0.09,0.15,0.13
cid22,7552578,512,512,4.0,8,7554,72.76837153,3.1499154568,0.32,0.36,0.16
cid22,7552578,512,512,5.0,5,6851,70.80342933,3.8848638535,0.03,0.01,0.10
cid22,7552578,512,512,5.0,6,7248,71.34923741,3.4758207798,0.04,0.10,0.06
cid22,7552578,512,512,5.0,7,7271,71.19712473,3.4758207798,0.07,0.11,0.12
cid22,7552578,512,512,5.0,8,6639,69.50084105,4.3303308487,0.32,0.28,0.24
cid22,792079,512,512,0.25,5,53799,94.87935901,0.5580004454,0.03,0.01,0.11
cid22,792079,512,512,0.25,6,53670,94.85860073,0.5579633713,0.03,0.04,0.11
cid22,792079,512,512,0.25,7,53884,94.90873596,0.5598269701,0.06,0.09,0.10
cid22,792079,512,512,0.25,8,53350,94.88192673,0.4760730267,0.29,0.27,0.18
cid22,792079,512,512,0.5,5,34534,92.80498831,0.7056096196,0.03,0.05,0.06
cid22,792079,512,512,0.5,6,34396,92.80772202,0.7053498030,0.03,0.02,0.10
cid22,792079,512,512,0.5,7,34452,93.10518998,0.7086985707,0.06,0.04,0.12
cid22,792079,512,512,0.5,8,33179,92.86185832,0.7062065601,0.30,0.25,0.19
cid22,792079,512,512,1.0,5,20464,88.76160804,1.2568757534,0.03,0.03,0.09
cid22,792079,512,512,1.0,6,20838,88.82287175,1.2317835093,0.05,0.08,0.09
cid22,792079,512,512,1.0,7,20838,89.29737248,1.2378971577,0.07,0.11,0.08
cid22,792079,512,512,1.0,8,20344,89.34356288,1.1088727713,0.33,0.36,0.14
cid22,792079,512,512,1.5,5,15983,85.99899330,1.7067751884,0.03,0.04,0.09
cid22,792079,512,512,1.5,6,16478,86.35895030,1.6429244280,0.05,0.11,0.07
cid22,792079,512,512,1.5,7,16428,86.44833431,1.6050904989,0.07,0.09,0.11
cid22,792079,512,512,1.5,8,16127,86.04516182,1.5487776995,0.32,0.27,0.22
cid22,792079,512,512,2.0,5,13458,82.92841718,2.0311450958,0.03,0.05,0.07
cid22,792079,512,512,2.0,6,14000,83.13149752,2.1052026749,0.05,0.14,0.03
cid22,792079,512,512,2.0,7,14043,83.82639238,2.0821452141,0.07,0.06,0.16
cid22,792079,512,512,2.0,8,13437,83.59752319,2.0763525963,0.32,0.30,0.17
cid22,792079,512,512,2.5,5,11628,80.42568212,2.3890800476,0.03,0.02,0.09
cid22,792079,512,512,2.5,6,12186,80.65881017,2.6491496563,0.05,0.13,0.05
cid22,792079,512,512,2.5,7,12248,81.45606148,2.6234817505,0.08,0.10,0.10
cid22,792079,512,512,2.5,8,11680,80.49927031,2.5366864204,0.32,0.28,0.22
cid22,792079,512,512,3.0,5,10564,78.69102036,2.5896677971,0.04,0.01,0.12
cid22,792079,512,512,3.0,6,11106,79.18842018,2.5948081017,0.05,0.03,0.14
cid22,792079,512,512,3.0,7,11146,79.36978030,2.7177593708,0.08,0.06,0.18
cid22,792079,512,512,3.0,8,10588,78.49978501,3.0873029232,0.34,0.23,0.29
cid22,792079,512,512,4.0,5,8741,73.85839523,3.6728723049,0.03,0.07,0.05
cid22,792079,512,512,4.0,6,9417,75.31072538,3.5541970730,0.05,0.03,0.15
cid22,792079,512,512,4.0,7,9473,75.59871826,3.5519819260,0.09,0.04,0.20
cid22,792079,512,512,4.0,8,8914,73.59446280,3.8119621277,0.35,0.27,0.29
cid22,792079,512,512,5.0,5,7944,69.75473251,4.3795056343,0.03,0.05,0.05
cid22,792079,512,512,5.0,6,8340,71.32924301,4.2092590332,0.05,0.08,0.08
cid22,792079,512,512,5.0,7,8463,72.30782258,4.2944593430,0.08,0.14,0.09
cid22,792079,512,512,5.0,8,7887,70.21291724,4.5593919754,0.34,0.24,0.31
cid22,844297,512,512,0.25,5,93791,94.06769980,0.4498443007,0.03,0.01,0.12
cid22,844297,512,512,0.25,6,93612,94.07587811,0.4511707723,0.04,0.12,0.04
cid22,844297,512,512,0.25,7,93909,94.02513087,0.4511539042,0.04,0.11,0.07
cid22,844297,512,512,0.25,8,104386,94.20245847,0.3554856479,0.30,0.21,0.25
cid22,844297,512,512,0.5,5,54979,92.23167070,0.8792966008,0.03,0.05,0.07
cid22,844297,512,512,0.5,6,54683,92.28429436,0.8889603019,0.04,0.04,0.13
cid22,844297,512,512,0.5,7,54772,92.23351760,0.8780260682,0.03,0.08,0.07
cid22,844297,512,512,0.5,8,58509,92.58523009,0.6899326444,0.29,0.28,0.20
cid22,844297,512,512,1.0,5,27848,89.38608294,1.2408971786,0.04,0.09,0.04
cid22,844297,512,512,1.0,6,28347,89.38158851,1.2084841728,0.05,0.09,0.10
cid22,844297,512,512,1.0,7,28369,89.34745551,1.1933562756,0.05,0.03,0.15
cid22,844297,512,512,1.0,8,27813,89.19191163,1.1985738277,0.31,0.28,0.20
cid22,844297,512,512,1.5,5,19874,86.80102855,1.6061664820,0.03,0.09,0.04
cid22,844297,512,512,1.5,6,20426,86.84307927,1.5687328577,0.05,0.06,0.12
cid22,844297,512,512,1.5,7,20421,86.78797347,1.6437338591,0.05,0.11,0.08
cid22,844297,512,512,1.5,8,19758,86.43003774,1.6696119308,0.33,0.22,0.28
cid22,844297,512,512,2.0,5,15949,84.20024989,2.0482378006,0.03,0.03,0.09
cid22,844297,512,512,2.0,6,16561,84.24463761,1.9520308971,0.05,0.09,0.09
cid22,844297,512,512,2.0,7,16567,84.18227453,1.9669245481,0.05,0.06,0.12
cid22,844297,512,512,2.0,8,15631,83.72189262,1.9827282429,0.32,0.34,0.17
cid22,844297,512,512,2.5,5,13229,81.39260891,2.4451026917,0.03,0.04,0.07
cid22,844297,512,512,2.5,6,13909,81.56331585,2.2897253036,0.05,0.01,0.17
cid22,844297,512,512,2.5,7,13907,81.53444721,2.2745432854,0.05,0.10,0.08
cid22,844297,512,512,2.5,8,13021,80.66640560,2.4425768852,0.31,0.31,0.19
cid22,844297,512,512,3.0,5,11538,79.03829523,2.5141496658,0.03,0.06,0.07
cid22,844297,512,512,3.0,6,12153,79.27765261,2.4973602295,0.05,0.08,0.09
cid22,844297,512,512,3.0,7,12172,79.24148137,2.4975929260,0.06,0.09,0.15
cid22,844297,512,512,3.0,8,11384,77.95674161,2.8095045090,0.33,0.32,0.21
cid22,844297,512,512,4.0,5,9276,73.82539054,3.8322172165,0.03,0.04,0.09
cid22,844297,512,512,4.0,6,9951,75.04336341,3.2872319221,0.05,0.01,0.17
cid22,844297,512,512,4.0,7,9948,75.02631219,3.2872316837,0.06,0.13,0.11
cid22,844297,512,512,4.0,8,9246,73.10017771,3.5416417122,0.32,0.34,0.20
cid22,844297,512,512,5.0,5,8037,69.53664284,3.8547644615,0.03,0.03,0.08
cid22,844297,512,512,5.0,6,8517,70.71377870,3.7175419331,0.05,0.09,0.08
cid22,844297,512,512,5.0,7,8516,70.74843987,3.7175416946,0.05,0.03,0.19
cid22,844297,512,512,5.0,8,7837,68.17421073,4.2325448990,0.32,0.27,0.28
gb82-sc,codec_wi,2560,1664,0.25,5,183748,93.22481743,0.4178186357,0.20,0.86,0.71
gb82-sc,codec_wi,2560,1664,0.25,6,182485,93.29845868,0.4178187251,0.21,1.01,0.82
gb82-sc,codec_wi,2560,1664,0.25,7,190107,93.29008900,0.4111271501,0.22,1.08,0.75
gb82-sc,codec_wi,2560,1664,0.25,8,189484,93.29008900,0.4111271501,0.26,1.22,0.84
gb82-sc,codec_wi,2560,1664,0.5,5,146911,92.22162843,0.8526912928,0.20,0.84,0.66
gb82-sc,codec_wi,2560,1664,0.5,6,146150,92.33513910,0.8524031639,0.19,1.04,0.66
gb82-sc,codec_wi,2560,1664,0.5,7,149517,92.43991105,0.8041537404,0.20,1.06,0.74
gb82-sc,codec_wi,2560,1664,0.5,8,148748,92.43991105,0.8041537404,0.25,0.97,0.96
gb82-sc,codec_wi,2560,1664,1.0,5,131798,90.63276875,1.3676639795,0.21,0.82,0.76
gb82-sc,codec_wi,2560,1664,1.0,6,132480,90.71764729,1.1792304516,0.41,1.67,1.44
gb82-sc,codec_wi,2560,1664,1.0,7,135627,90.90517036,1.0847089291,0.39,1.57,1.47
gb82-sc,codec_wi,2560,1664,1.0,8,129674,90.91168054,1.0520513058,4.36,5.37,3.01
gb82-sc,codec_wi,2560,1664,1.5,5,112703,89.23433299,1.3861144781,0.22,0.91,0.69
gb82-sc,codec_wi,2560,1664,1.5,6,112180,89.38582544,1.3392753601,0.37,1.56,1.36
gb82-sc,codec_wi,2560,1664,1.5,7,115044,89.79148906,1.2493879795,0.39,1.71,1.30
gb82-sc,codec_wi,2560,1664,1.5,8,110956,89.65374484,1.3372833729,4.36,5.49,2.54
gb82-sc,codec_wi,2560,1664,2.0,5,100332,87.93195621,1.9065661430,0.22,0.80,0.80
gb82-sc,codec_wi,2560,1664,2.0,6,101035,88.12777460,1.8254417181,0.38,1.80,1.16
gb82-sc,codec_wi,2560,1664,2.0,7,104016,88.22609942,2.0235147476,0.40,1.81,1.24
gb82-sc,codec_wi,2560,1664,2.0,8,101178,88.14567162,1.7307690382,4.35,5.68,2.36
gb82-sc,codec_wi,2560,1664,2.5,5,92121,86.80961321,2.2611162663,0.21,0.89,0.70
gb82-sc,codec_wi,2560,1664,2.5,6,93513,87.20964704,2.0411882401,0.39,1.93,1.03
gb82-sc,codec_wi,2560,1664,2.5,7,95035,85.96267732,2.1312320232,0.40,1.91,1.11
gb82-sc,codec_wi,2560,1664,2.5,8,92588,85.68838385,2.1313505173,4.40,5.35,2.96
gb82-sc,codec_wi,2560,1664,3.0,5,85375,85.65071729,2.3978953362,0.19,0.74,0.74
gb82-sc,codec_wi,2560,1664,3.0,6,86196,86.20550922,2.3426339626,0.32,1.31,1.31
gb82-sc,codec_wi,2560,1664,3.0,7,72254,86.39822911,2.0678074360,0.48,1.83,1.15
gb82-sc,codec_wi,2560,1664,3.0,8,84686,86.13353495,2.4074563980,3.83,4.85,2.45
gb82-sc,codec_wi,2560,1664,4.0,5,72749,84.23458774,3.5043780804,0.19,0.76,0.72
gb82-sc,codec_wi,2560,1664,4.0,6,74615,84.34319593,2.9781076908,0.35,1.64,1.32
gb82-sc,codec_wi,2560,1664,4.0,7,62747,84.80191910,2.9914669991,0.50,2.14,1.11
gb82-sc,codec_wi,2560,1664,4.0,8,72944,83.47394080,3.5015418530,3.80,5.04,2.68
gb82-sc,codec_wi,2560,1664,5.0,5,66716,81.75205112,3.5800528526,0.19,0.73,0.73
gb82-sc,codec_wi,2560,1664,5.0,6,66936,81.81179224,3.7726893425,0.29,1.37,1.06
gb82-sc,codec_wi,2560,1664,5.0,7,57219,81.52472798,3.8945264816,0.48,1.55,1.21
